timestamp,open,high,low,close,volume
2020-12-11 17:05:00,1773.3100,1773.3100,1773.3100,1773.3100,110
2020-12-11 17:00:00,1773.7300,1773.7300,1773.7300,1773.7300,151
2020-12-11 16:55:00,1773.1300,1773.5600,1773.1300,1773.5600,602
2020-12-11 16:35:00,1775.5000,1775.5000,1775.5000,1775.5000,121
2020-12-11 16:25:00,1774.8000,1776.4400,1774.8000,1776.4400,527
2020-12-11 16:20:00,1774.6225,1774.6225,1774.6225,1774.6225,185
2020-12-11 16:15:00,1774.8100,1774.8100,1774.8000,1774.8000,714
2020-12-11 16:10:00,1776.0000,1776.0000,1776.0000,1776.0000,302
2020-12-11 16:05:00,1774.8000,1775.8100,1771.8000,1771.8000,47111
2020-12-11 16:00:00,1776.8000,1777.3100,1771.9500,1774.5700,75798
2020-12-11 15:55:00,1769.1900,1776.0500,1768.5900,1775.9100,23684
2020-12-11 15:50:00,1770.8300,1771.5550,1768.3300,1769.0200,13056
2020-12-11 15:45:00,1770.9200,1774.3103,1770.0000,1771.4400,12259
2020-12-11 15:40:00,1771.4750,1772.6800,1770.7000,1770.8500,7402
2020-12-11 15:35:00,1771.5900,1772.5200,1770.6200,1770.6200,8357
2020-12-11 15:30:00,1771.4600,1771.8500,1770.8050,1770.8050,6263
2020-12-11 15:25:00,1773.5300,1773.5700,1769.8200,1770.6600,12767
2020-12-11 15:20:00,1769.7100,1776.0699,1769.7100,1774.6500,10581
2020-12-11 15:15:00,1768.7600,1770.3500,1767.0401,1770.0200,7011
2020-12-11 15:10:00,1767.6100,1768.0900,1766.8800,1767.5600,5929
2020-12-11 15:05:00,1769.1000,1769.9750,1767.4100,1767.4100,6175
2020-12-11 15:00:00,1769.3300,1769.6500,1768.3700,1768.8800,4287
2020-12-11 14:55:00,1768.6600,1769.5000,1768.0700,1769.4500,12496
2020-12-11 14:50:00,1768.3300,1769.6400,1767.6814,1767.6814,5574
2020-12-11 14:45:00,1769.7400,1770.1500,1768.4800,1768.4800,8645
2020-12-11 14:40:00,1770.6000,1771.0000,1769.0300,1770.0500,9258
2020-12-11 14:35:00,1771.7080,1771.7500,1769.9900,1770.6400,14534
2020-12-11 14:30:00,1770.9200,1771.9300,1769.5500,1770.3950,6867
2020-12-11 14:25:00,1769.5700,1771.7200,1769.5700,1771.1800,5077
2020-12-11 14:20:00,1769.2100,1770.4999,1768.6900,1769.6670,4470
2020-12-11 14:15:00,1770.0019,1770.0019,1768.1100,1768.2700,3028
2020-12-11 14:10:00,1768.1700,1770.2500,1768.1700,1770.1675,10641
2020-12-11 14:05:00,1768.0100,1768.8200,1766.0000,1767.3900,5595
2020-12-11 14:00:00,1768.7550,1769.9900,1767.5150,1768.7100,5203
2020-12-11 13:55:00,1765.8100,1769.2400,1765.8100,1768.4600,5081
2020-12-11 13:50:00,1765.2400,1765.5900,1763.2500,1765.1900,4802
2020-12-11 13:45:00,1765.9100,1766.1500,1765.0500,1765.1700,4497
2020-12-11 13:40:00,1764.4000,1767.0000,1764.4000,1766.4000,7468
2020-12-11 13:35:00,1762.2900,1764.2700,1762.2900,1764.0700,4065
2020-12-11 13:30:00,1759.6722,1761.9200,1759.6722,1761.9200,1649
2020-12-11 13:25:00,1761.9450,1762.2800,1761.2800,1761.2800,2652
2020-12-11 13:20:00,1762.2000,1763.4600,1761.3400,1762.0700,4641
2020-12-11 13:15:00,1764.0000,1764.2075,1763.5300,1763.6550,2493
2020-12-11 13:10:00,1763.2150,1764.5800,1762.7050,1762.7300,5488
2020-12-11 13:05:00,1761.2200,1764.2650,1759.8050,1764.2650,8837
2020-12-11 13:00:00,1759.3000,1761.5400,1759.3000,1761.4200,7099
2020-12-11 12:55:00,1757.1400,1759.2000,1757.1400,1759.0950,8182
2020-12-11 12:50:00,1755.3600,1757.1899,1754.9400,1756.2500,5829
2020-12-11 12:45:00,1755.5042,1756.9999,1755.1150,1755.1150,6343
2020-12-11 12:40:00,1754.6700,1757.0000,1754.6700,1755.6100,6092
2020-12-11 12:35:00,1758.5080,1758.5080,1755.2100,1755.6700,3130
2020-12-11 12:30:00,1757.4500,1758.5600,1756.6800,1758.5600,2954
2020-12-11 12:25:00,1757.7800,1757.9050,1755.1801,1757.4600,6552
2020-12-11 12:20:00,1759.9900,1760.0000,1757.9400,1757.9400,4404
2020-12-11 12:15:00,1759.6650,1759.7500,1758.0000,1758.6500,6623
2020-12-11 12:10:00,1759.8450,1761.0400,1759.2300,1759.2300,11663
2020-12-11 12:05:00,1761.6200,1761.6600,1759.8600,1759.8600,2134
2020-12-11 12:00:00,1760.0000,1761.5900,1759.1554,1760.9900,7930
2020-12-11 11:55:00,1758.5000,1760.1300,1757.9300,1760.1300,9636
2020-12-11 11:50:00,1756.4900,1758.3700,1755.1800,1758.2912,4279
2020-12-11 11:45:00,1756.5800,1759.0200,1756.1900,1757.2350,8565
2020-12-11 11:40:00,1759.1800,1759.3500,1756.3940,1756.5700,17173
2020-12-11 11:35:00,1758.8050,1760.5956,1758.2200,1760.2400,6760
2020-12-11 11:30:00,1760.3800,1760.8500,1758.8800,1759.1300,9738
2020-12-11 11:25:00,1763.3900,1763.3900,1759.9850,1759.9850,4707
2020-12-11 11:20:00,1761.7300,1762.9400,1761.7300,1762.7000,2701
2020-12-11 11:15:00,1762.3200,1762.9500,1760.2500,1760.2500,2762
2020-12-11 11:10:00,1764.4600,1764.4600,1761.6100,1761.6100,5211
2020-12-11 11:05:00,1761.6400,1763.2100,1761.4700,1762.5950,3435
2020-12-11 11:00:00,1759.0175,1761.0000,1758.8801,1760.4600,5890
2020-12-11 10:55:00,1759.4200,1760.8800,1759.2550,1759.8125,11765
2020-12-11 10:50:00,1760.5100,1760.6200,1758.9200,1758.9200,8390
2020-12-11 10:45:00,1759.5350,1761.7400,1759.0550,1760.7900,7100
2020-12-11 10:40:00,1761.0725,1763.1000,1760.2600,1760.2600,4584
2020-12-11 10:35:00,1763.3750,1763.3750,1759.1400,1760.5700,13019
2020-12-11 10:30:00,1761.7800,1764.6950,1761.6350,1764.3725,7975
2020-12-11 10:25:00,1763.1500,1763.9900,1761.2100,1761.6300,6895
2020-12-11 10:20:00,1766.1200,1766.1200,1762.4800,1764.2600,7744
2020-12-11 10:15:00,1761.8150,1767.5850,1761.4869,1767.0600,7761
2020-12-11 10:10:00,1760.7600,1763.1300,1759.4500,1761.9350,7429
2020-12-11 10:05:00,1760.5100,1763.9600,1759.9800,1761.6600,15022
2020-12-11 10:00:00,1766.9300,1766.9300,1760.5000,1760.5000,10852
2020-12-11 09:55:00,1762.2650,1766.2300,1759.9850,1762.1800,15575
2020-12-11 09:50:00,1754.9200,1763.8600,1752.7400,1762.1000,21155
2020-12-11 09:45:00,1763.3000,1765.1350,1753.1900,1753.2800,14328
2020-12-11 09:40:00,1760.1700,1760.7650,1756.0200,1760.0100,11453
2020-12-11 09:35:00,1760.0000,1764.9900,1755.2000,1760.2107,37126
2020-12-11 09:10:00,1763.7900,1765.0000,1763.7900,1765.0000,2881
