timestamp,open,high,low,close,volume
2020-12-11 20:00:00,212.9800,213.0000,212.9800,213.0000,878
2020-12-11 19:55:00,213.0000,213.0000,212.9899,212.9899,535
2020-12-11 19:50:00,213.0000,213.0000,213.0000,213.0000,354
2020-12-11 19:40:00,213.0200,213.0200,213.0200,213.0200,285
2020-12-11 19:10:00,213.2400,213.2400,213.2400,213.2400,187
2020-12-11 19:05:00,213.0000,213.0000,213.0000,213.0000,131
2020-12-11 18:55:00,213.0100,213.0100,213.0100,213.0100,220
2020-12-11 18:50:00,212.0000,212.0000,212.0000,212.0000,1025
2020-12-11 18:40:00,213.0500,213.0500,213.0500,213.0500,278
2020-12-11 18:35:00,213.2000,213.2000,213.1200,213.1200,200
2020-12-11 18:30:00,213.0500,213.0500,213.0500,213.0500,262
2020-12-11 18:20:00,213.1100,213.1100,213.1000,213.1000,216
2020-12-11 18:15:00,213.1100,213.1100,213.1100,213.1100,571
2020-12-11 18:05:00,213.0600,213.0600,213.0600,213.0600,150
2020-12-11 17:55:00,213.1000,213.1000,213.1000,213.1000,199
2020-12-11 17:50:00,213.0800,213.0800,213.0800,213.0800,237
2020-12-11 17:45:00,213.2200,213.2200,213.2200,213.2200,440
2020-12-11 17:40:00,213.2200,213.2500,213.2200,213.2200,888
2020-12-11 17:35:00,213.2200,213.2200,213.2200,213.2200,1136
2020-12-11 17:30:00,213.2200,213.2600,213.2200,213.2200,109582
2020-12-11 17:25:00,213.2200,213.2200,213.2200,213.2200,2732
2020-12-11 17:20:00,213.2200,213.2200,213.2200,213.2200,246
2020-12-11 17:15:00,213.2200,213.2200,213.2200,213.2200,971
2020-12-11 17:10:00,213.2300,213.2498,213.2200,213.2498,81019
2020-12-11 17:05:00,213.2200,213.2300,213.2200,213.2300,602
2020-12-11 17:00:00,213.2200,213.2200,213.2200,213.2200,1451
2020-12-11 16:55:00,213.2500,213.2500,213.2500,213.2500,781
2020-12-11 16:50:00,213.2500,213.2500,213.2200,213.2200,692
2020-12-11 16:45:00,213.2000,213.2000,213.1800,213.1800,1338
2020-12-11 16:40:00,213.0600,213.1100,213.0600,213.1100,545
2020-12-11 16:35:00,213.2600,213.2700,213.0800,213.0800,4579
2020-12-11 16:30:00,213.2600,213.2600,213.2600,213.2600,1091
2020-12-11 16:25:00,213.1900,213.2700,213.1900,213.2600,3686
2020-12-11 16:20:00,213.1005,213.2387,213.1000,213.1600,25077
2020-12-11 16:15:00,213.2000,213.2600,211.0000,212.1550,155033
2020-12-11 16:10:00,213.2600,213.2900,213.2600,213.2600,1843603
2020-12-11 16:05:00,213.2600,213.2900,209.5220,213.2600,316014
2020-12-11 16:00:00,212.8900,213.3200,212.8500,213.2700,1448555
2020-12-11 15:55:00,212.4800,212.9400,212.4400,212.8800,479272
2020-12-11 15:50:00,212.6500,212.7000,212.2850,212.4979,352421
2020-12-11 15:45:00,212.7900,212.9800,212.5867,212.6500,241908
2020-12-11 15:40:00,212.8250,213.0099,212.8016,212.8100,196129
2020-12-11 15:35:00,212.8200,213.0300,212.6100,212.8200,321082
2020-12-11 15:30:00,212.8600,212.9400,212.7950,212.8150,209627
2020-12-11 15:25:00,212.9700,212.9900,212.8300,212.8600,240742
2020-12-11 15:20:00,212.6600,213.1600,212.6600,212.9800,552627
2020-12-11 15:15:00,212.4700,212.6800,212.4300,212.6700,196020
2020-12-11 15:10:00,212.1800,212.4735,212.1501,212.4650,270117
2020-12-11 15:05:00,212.3600,212.4900,212.1765,212.1900,184961
2020-12-11 15:00:00,212.2264,212.5000,212.1600,212.3700,185875
2020-12-11 14:55:00,212.3600,212.4400,212.1300,212.2200,175059
2020-12-11 14:50:00,212.2600,212.4933,212.1901,212.3600,144549
2020-12-11 14:45:00,212.3400,212.4800,212.1550,212.2600,177131
2020-12-11 14:40:00,212.3600,212.4000,212.2400,212.3300,140945
2020-12-11 14:35:00,212.0400,212.4800,212.0300,212.3600,224063
2020-12-11 14:30:00,212.1400,212.2500,211.8800,212.0425,188046
2020-12-11 14:25:00,212.3400,212.3500,212.0802,212.1488,148489
2020-12-11 14:20:00,212.2050,212.3900,212.1200,212.3491,158136
2020-12-11 14:15:00,212.3700,212.4193,212.1800,212.2050,138993
2020-12-11 14:10:00,212.2150,212.6300,212.2150,212.3332,248874
2020-12-11 14:05:00,212.4500,212.5279,212.1900,212.2200,169910
2020-12-11 14:00:00,212.8950,212.9600,212.3400,212.4400,251186
