timestamp,open,high,low,close,volume
2020-12-11 16:00:00,120.6300,120.8700,120.6100,120.8500,65589
2020-12-11 15:55:00,120.5800,120.7100,120.5700,120.6500,29213
2020-12-11 15:50:00,120.5700,120.6100,120.4200,120.5600,40809
2020-12-11 15:45:00,120.6800,120.7900,120.5700,120.5800,13876
2020-12-11 15:40:00,120.6400,120.7400,120.6350,120.7000,12372
2020-12-11 15:35:00,120.7100,120.7700,120.5900,120.6500,10433
2020-12-11 15:30:00,120.5300,120.7100,120.5300,120.7050,16968
2020-12-11 15:25:00,120.6300,120.6600,120.5200,120.5500,15283
2020-12-11 15:20:00,120.5100,120.7100,120.5000,120.6550,22808
2020-12-11 15:15:00,120.4300,120.5100,120.4300,120.4900,3969
2020-12-11 15:10:00,120.4300,120.5300,120.4300,120.4800,7354
2020-12-11 15:05:00,120.5200,120.5800,120.4900,120.4900,6918
2020-12-11 15:00:00,120.5300,120.5600,120.4700,120.5150,24313
2020-12-11 14:55:00,120.6400,120.6400,120.5000,120.5500,4797
2020-12-11 14:50:00,120.6200,120.7000,120.5300,120.6400,31136
2020-12-11 14:45:00,120.5400,120.6200,120.5400,120.6050,4393
2020-12-11 14:40:00,120.5500,120.5800,120.5200,120.5400,2489
2020-12-11 14:35:00,120.4600,120.5900,120.4400,120.5900,8340
2020-12-11 14:30:00,120.4300,120.4600,120.3600,120.4300,7097
2020-12-11 14:25:00,120.4100,120.4500,120.3600,120.4200,10077
2020-12-11 14:20:00,120.5050,120.5100,120.3850,120.4300,9429
2020-12-11 14:15:00,120.4700,120.5200,120.4500,120.4800,3684
2020-12-11 14:10:00,120.5300,120.6150,120.4810,120.4810,11259
2020-12-11 14:05:00,120.5100,120.6200,120.4700,120.5300,22467
2020-12-11 14:00:00,120.5400,120.5600,120.4812,120.5050,3670
2020-12-11 13:55:00,120.4800,120.6341,120.4750,120.5100,9356
2020-12-11 13:50:00,120.4600,120.4900,120.3600,120.4500,12273
2020-12-11 13:45:00,120.5500,120.6100,120.4300,120.4600,8837
2020-12-11 13:40:00,120.6000,120.6957,120.5700,120.6000,6938
2020-12-11 13:35:00,120.4400,120.5900,120.4400,120.5750,5506
2020-12-11 13:30:00,120.3800,120.4700,120.3600,120.4231,6747
2020-12-11 13:25:00,120.4000,120.4600,120.3700,120.3700,4382
2020-12-11 13:20:00,120.4550,120.4554,120.4000,120.4200,2336
2020-12-11 13:15:00,120.2200,120.4800,120.2200,120.4599,12141
2020-12-11 13:10:00,120.3050,120.3200,120.2200,120.2200,3392
2020-12-11 13:05:00,120.3300,120.3400,120.2901,120.2901,3319
2020-12-11 13:00:00,120.2650,120.3500,120.2551,120.3400,7313
2020-12-11 12:55:00,120.3000,120.3200,120.2400,120.2400,9133
2020-12-11 12:50:00,120.3650,120.3700,120.2900,120.3000,3584
2020-12-11 12:45:00,120.4300,120.5100,120.3600,120.3600,8349
2020-12-11 12:40:00,120.4100,120.4800,120.3400,120.4200,8911
2020-12-11 12:35:00,120.2260,120.3200,120.2260,120.3200,5513
2020-12-11 12:30:00,120.2800,120.2900,120.2000,120.2550,5224
2020-12-11 12:25:00,120.1000,120.2900,119.8800,120.2900,21740
2020-12-11 12:20:00,120.1400,120.2900,120.1000,120.1400,12466
2020-12-11 12:15:00,120.3000,120.3000,120.1000,120.1000,5777
2020-12-11 12:10:00,120.3500,120.3700,120.2400,120.2400,1758
2020-12-11 12:05:00,120.4400,120.4700,120.3100,120.3100,10682
2020-12-11 12:00:00,120.3948,120.4475,120.3900,120.4350,4170
2020-12-11 11:55:00,120.4300,120.4700,120.3800,120.4300,13553
2020-12-11 11:50:00,120.3700,120.5000,120.2000,120.4650,23041
2020-12-11 11:45:00,120.4500,120.5500,120.3700,120.4450,14116
2020-12-11 11:40:00,120.7000,120.7600,120.4200,120.5000,13814
2020-12-11 11:35:00,120.8000,120.8400,120.5300,120.7050,15311
2020-12-11 11:30:00,120.7500,120.8300,120.7300,120.7900,11139
2020-12-11 11:25:00,121.0100,121.0100,120.7300,120.7500,13493
2020-12-11 11:20:00,121.1700,121.1700,120.9810,121.0166,6094
2020-12-11 11:15:00,121.1900,121.2600,121.1600,121.2576,2713
2020-12-11 11:10:00,121.2100,121.2500,121.1600,121.1900,4115
2020-12-11 11:05:00,121.1300,121.2900,121.1300,121.2400,5069
2020-12-11 11:00:00,121.1500,121.1700,121.0800,121.1100,6578
2020-12-11 10:55:00,121.1900,121.2200,121.0700,121.1600,12331
2020-12-11 10:50:00,121.5200,121.5300,121.1654,121.1740,16680
2020-12-11 10:45:00,121.6400,121.6400,121.4800,121.5076,8554
2020-12-11 10:40:00,121.6950,121.7300,121.6400,121.6700,10073
2020-12-11 10:35:00,121.6200,121.6800,121.6000,121.6800,4810
2020-12-11 10:30:00,121.6866,121.7300,121.6300,121.6400,4078
2020-12-11 10:25:00,121.6200,121.7600,121.6100,121.6600,5331
2020-12-11 10:20:00,121.6500,121.7000,121.5800,121.6400,4266
2020-12-11 10:15:00,121.5200,121.6500,121.4900,121.6500,12594
2020-12-11 10:10:00,121.3500,121.5200,121.2900,121.4700,14860
2020-12-11 10:05:00,121.3300,121.4000,121.3150,121.3900,16289
2020-12-11 10:00:00,121.4300,121.4800,121.3537,121.3800,17939
