timestamp,open,high,low,close,volume
2020-12-11 20:00:00,60.6000,60.6000,60.6000,60.6000,198
2020-12-11 19:35:00,60.6500,60.6500,60.6500,60.6500,190
2020-12-11 17:50:00,60.5000,60.5000,60.5000,60.5000,250
2020-12-11 17:35:00,60.6800,60.6800,60.6600,60.6600,299
2020-12-11 17:30:00,60.7200,60.7200,60.7200,60.7200,4202
2020-12-11 17:25:00,60.6600,60.6600,60.6600,60.6600,165
2020-12-11 17:05:00,60.5800,60.5800,60.4800,60.4800,644
2020-12-11 17:00:00,60.5800,60.5800,60.5800,60.5800,209
2020-12-11 16:45:00,60.6700,60.6700,60.6700,60.6700,202
2020-12-11 16:40:00,60.6800,60.6800,60.6800,60.6800,365
2020-12-11 16:30:00,60.5200,60.5200,60.5200,60.5200,514
2020-12-11 16:25:00,60.5300,60.5300,60.5300,60.5300,55702
2020-12-11 16:20:00,60.5200,60.6039,60.5200,60.6000,9052
2020-12-11 16:15:00,60.5400,60.6100,60.5400,60.5400,8401
2020-12-11 16:05:00,60.6100,60.6100,60.4901,60.6100,263709
2020-12-11 16:00:00,60.6100,60.7700,60.5800,60.5850,1032183
2020-12-11 15:55:00,60.5250,60.6200,60.5000,60.6200,492281
2020-12-11 15:50:00,60.5200,60.5600,60.4700,60.5250,277583
2020-12-11 15:45:00,60.6550,60.7000,60.5200,60.5300,214495
2020-12-11 15:40:00,60.5750,60.7000,60.5750,60.6500,257983
2020-12-11 15:35:00,60.5700,60.6400,60.5600,60.5750,224904
2020-12-11 15:30:00,60.5750,60.6100,60.5400,60.5650,89994
2020-12-11 15:25:00,60.6200,60.6200,60.5050,60.5750,142040
2020-12-11 15:20:00,60.5900,60.7200,60.5850,60.6250,170236
2020-12-11 15:15:00,60.5250,60.5900,60.5050,60.5900,144397
2020-12-11 15:10:00,60.5100,60.5600,60.4950,60.5250,110209
2020-12-11 15:05:00,60.4600,60.5300,60.4500,60.5050,146333
2020-12-11 15:00:00,60.4500,60.4700,60.4250,60.4500,94455
2020-12-11 14:55:00,60.4400,60.4600,60.4000,60.4600,80795
2020-12-11 14:50:00,60.4050,60.4650,60.3800,60.4450,92570
2020-12-11 14:45:00,60.4300,60.4300,60.3600,60.4100,100093
2020-12-11 14:40:00,60.4450,60.4450,60.3750,60.4250,74711
2020-12-11 14:35:00,60.3700,60.4700,60.3700,60.4500,81322
2020-12-11 14:30:00,60.4100,60.4200,60.3250,60.3700,89940
2020-12-11 14:25:00,60.3450,60.4200,60.2950,60.4100,113610
2020-12-11 14:20:00,60.1800,60.3500,60.1800,60.3500,69440
2020-12-11 14:15:00,60.1700,60.2550,60.1600,60.1750,85775
2020-12-11 14:10:00,60.0700,60.1700,60.0500,60.1681,98853
2020-12-11 14:05:00,60.1500,60.1600,60.0300,60.0700,155892
2020-12-11 14:00:00,60.2450,60.3000,60.1300,60.1500,87422
2020-12-11 13:55:00,60.1550,60.2600,60.1500,60.2500,68672
2020-12-11 13:50:00,60.2400,60.2400,60.1300,60.1501,74401
2020-12-11 13:45:00,60.3250,60.3254,60.2200,60.2450,73392
2020-12-11 13:40:00,60.2199,60.3374,60.2100,60.3250,82403
2020-12-11 13:35:00,60.0200,60.2400,60.0150,60.2034,100717
2020-12-11 13:30:00,60.0450,60.0800,60.0150,60.0150,79181
2020-12-11 13:25:00,60.0600,60.0800,60.0200,60.0500,52566
2020-12-11 13:20:00,60.1350,60.1400,60.0300,60.0600,92086
2020-12-11 13:15:00,60.1350,60.1550,60.0950,60.1399,69481
2020-12-11 13:10:00,60.1970,60.2600,60.1300,60.1300,55647
2020-12-11 13:05:00,60.2150,60.2600,60.1800,60.1900,68505
2020-12-11 13:00:00,60.1701,60.2500,60.1600,60.2100,66867
2020-12-11 12:55:00,60.3000,60.3700,60.1680,60.1700,90516
2020-12-11 12:50:00,60.1700,60.4000,60.1700,60.3050,139477
2020-12-11 12:45:00,59.9200,60.1800,59.9200,60.1700,118664
2020-12-11 12:40:00,59.8800,59.9200,59.8300,59.9101,103818
2020-12-11 12:35:00,59.9500,59.9550,59.8750,59.8800,72607
2020-12-11 12:30:00,59.9200,59.9800,59.9000,59.9550,62322
2020-12-11 12:25:00,59.9100,59.9700,59.8800,59.9200,91675
2020-12-11 12:20:00,59.8600,60.0500,59.8600,59.9200,112619
2020-12-11 12:15:00,59.8150,59.8700,59.8000,59.8600,82516
2020-12-11 12:10:00,59.8100,59.8700,59.7950,59.8100,55045
2020-12-11 12:05:00,59.7800,59.9100,59.7750,59.8000,90187
2020-12-11 12:00:00,59.7100,59.9000,59.7100,59.7900,108384
2020-12-11 11:55:00,59.6700,59.7300,59.6400,59.7100,117541
2020-12-11 11:50:00,59.6000,59.7150,59.5700,59.6650,68175
