timestamp,open,high,low,close,volume
2020-12-11 18:45:00,71.6500,71.6500,71.6500,71.6500,500
2020-12-11 16:05:00,71.6400,71.6400,71.6400,71.6400,302662
2020-12-11 16:00:00,71.6500,71.7000,71.4200,71.6600,117326
2020-12-11 15:55:00,71.6800,71.8000,71.5800,71.6800,36015
2020-12-11 15:50:00,71.6800,71.7600,71.6300,71.7200,27633
2020-12-11 15:45:00,71.7400,71.8600,71.6700,71.6700,20128
2020-12-11 15:40:00,71.7200,71.7800,71.7100,71.7300,33719
2020-12-11 15:35:00,71.6900,71.7600,71.6550,71.7048,17238
2020-12-11 15:30:00,71.7900,71.8200,71.6880,71.6880,10797
2020-12-11 15:25:00,71.8450,71.8450,71.7600,71.8000,8040
2020-12-11 15:20:00,71.8000,71.8500,71.8000,71.8500,10735
2020-12-11 15:15:00,71.6900,71.7900,71.6900,71.7900,9351
2020-12-11 15:10:00,71.7000,71.7300,71.6700,71.6900,9804
2020-12-11 15:05:00,71.7700,71.7700,71.7000,71.7150,7437
2020-12-11 15:00:00,71.8150,71.8500,71.7500,71.7600,10692
2020-12-11 14:55:00,71.7250,71.8050,71.7250,71.8050,5203
2020-12-11 14:50:00,71.6500,71.7300,71.6400,71.7300,11912
2020-12-11 14:45:00,71.6000,71.7200,71.5700,71.6800,8531
2020-12-11 14:40:00,71.5950,71.6250,71.5900,71.5900,6940
2020-12-11 14:35:00,71.5000,71.5900,71.5000,71.5850,5778
2020-12-11 14:30:00,71.5300,71.5715,71.4800,71.5000,8558
2020-12-11 14:25:00,71.5100,71.5900,71.5000,71.5300,7306
2020-12-11 14:20:00,71.5100,71.5600,71.4900,71.5200,9223
2020-12-11 14:15:00,71.6000,71.6050,71.5100,71.5100,8111
2020-12-11 14:10:00,71.6000,71.6600,71.5700,71.5950,10715
2020-12-11 14:05:00,71.6600,71.6600,71.6000,71.6150,7445
2020-12-11 14:00:00,71.6900,71.7600,71.6400,71.6400,4442
2020-12-11 13:55:00,71.6250,71.7150,71.6100,71.7150,6717
2020-12-11 13:50:00,71.5500,71.6400,71.5300,71.6400,6046
2020-12-11 13:45:00,71.6200,71.6450,71.5650,71.5650,6362
2020-12-11 13:40:00,71.6050,71.6600,71.5691,71.6500,7586
2020-12-11 13:35:00,71.5600,71.6600,71.5550,71.6050,12554
2020-12-11 13:30:00,71.4100,71.5600,71.3950,71.5600,19847
2020-12-11 13:25:00,71.5200,71.5200,71.3800,71.4000,9342
2020-12-11 13:20:00,71.5700,71.6000,71.4900,71.5073,4866
2020-12-11 13:15:00,71.4790,71.5500,71.4750,71.5200,9555
2020-12-11 13:10:00,71.5600,71.5700,71.4636,71.4636,5164
2020-12-11 13:05:00,71.5200,71.5400,71.4800,71.5400,10120
2020-12-11 13:00:00,71.4150,71.5200,71.3800,71.5200,9047
2020-12-11 12:55:00,71.3200,71.4200,71.3200,71.4200,7863
2020-12-11 12:50:00,71.2250,71.3100,71.2250,71.3100,3750
2020-12-11 12:45:00,71.2300,71.3416,71.2000,71.2699,5696
2020-12-11 12:40:00,71.2850,71.2850,71.1500,71.1800,12120
2020-12-11 12:35:00,71.3000,71.3125,71.2600,71.2800,7630
2020-12-11 12:30:00,71.3400,71.3400,71.2800,71.3000,7493
2020-12-11 12:25:00,71.4250,71.4400,71.3600,71.3895,11674
2020-12-11 12:20:00,71.5100,71.5600,71.4200,71.4200,8942
2020-12-11 12:15:00,71.6300,71.6500,71.5300,71.5300,6609
2020-12-11 12:10:00,71.7300,71.8100,71.6367,71.6367,11440
2020-12-11 12:05:00,71.7200,71.7800,71.7100,71.7600,22731
2020-12-11 12:00:00,71.7050,71.7300,71.6350,71.7100,10539
2020-12-11 11:55:00,71.7950,71.8200,71.6900,71.7050,4832
2020-12-11 11:50:00,71.7600,71.8200,71.7400,71.7900,10980
2020-12-11 11:45:00,71.8800,71.8800,71.7800,71.7900,14274
2020-12-11 11:40:00,71.9250,71.9250,71.8500,71.9200,2722
2020-12-11 11:35:00,71.8600,72.0000,71.8500,71.9500,8174
2020-12-11 11:30:00,71.9200,71.9550,71.8400,71.8482,8904
2020-12-11 11:25:00,72.0500,72.0500,71.8801,71.8801,7132
2020-12-11 11:20:00,72.0058,72.0500,71.9860,72.0500,6412
2020-12-11 11:15:00,71.9500,72.0400,71.8700,72.0100,11443
2020-12-11 11:10:00,72.0400,72.1100,71.9200,71.9400,5662
2020-12-11 11:05:00,72.0900,72.1284,72.0900,72.1000,2864
2020-12-11 11:00:00,72.0500,72.1250,71.9300,72.0200,10652
2020-12-11 10:55:00,72.1100,72.1100,72.0000,72.0600,6343
2020-12-11 10:50:00,72.0200,72.1200,72.0100,72.1200,5662
2020-12-11 10:45:00,72.0400,72.0700,71.9100,72.0100,12656
2020-12-11 10:40:00,72.0584,72.1850,71.9000,72.0800,22208
2020-12-11 10:35:00,72.2700,72.2700,72.0600,72.1000,13292
2020-12-11 10:30:00,72.4000,72.4500,72.2700,72.2809,8551
2020-12-11 10:25:00,72.5100,72.5200,72.3700,72.3700,7179
2020-12-11 10:20:00,72.3000,72.5431,72.3000,72.5431,18103
2020-12-11 10:15:00,72.1580,72.2900,72.1500,72.2700,6516
2020-12-11 10:10:00,72.0552,72.2150,72.0200,72.1450,18711
2020-12-11 10:05:00,72.1250,72.2450,71.9739,72.0500,14187
2020-12-11 10:00:00,71.9950,72.1250,71.9500,72.1000,10768
2020-12-11 09:55:00,71.8000,71.9600,71.6700,71.8700,63400
2020-12-11 09:50:00,71.8700,71.8900,71.7800,71.8100,16304
2020-12-11 09:45:00,71.8400,71.9800,71.7400,71.8700,12813
2020-12-11 09:40:00,71.7800,71.9493,71.6800,71.8862,15639
2020-12-11 09:35:00,71.7100,71.8400,71.6600,71.7800,37002
2020-12-10 18:45:00,71.4000,71.5600,71.4000,71.5600,358
2020-12-10 16:05:00,72.1600,72.1600,72.1600,72.1600,6960
2020-12-10 16:00:00,72.1600,72.2000,72.1300,72.1900,135345
2020-12-10 15:55:00,72.1600,72.2400,72.1400,72.1625,64441
2020-12-10 15:50:00,72.1650,72.2050,72.0800,72.1400,41484
2020-12-10 15:45:00,72.1500,72.2000,72.1450,72.1700,41091
2020-12-10 15:40:00,72.1400,72.1900,72.1382,72.1600,31396
